date|source|issue_title|related_content|keywords|description|source_url|image_url
2026-07-26|뉴스/공식자료|'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 - 더팩트|야구여왕2|예능,화제,야구여왕2,목요,최강자,등극,화제성,차트,점령|뉴스/공식자료에서 ''야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 - 더팩트' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiXEFVX3lxTE5VNTZQVjZoY0JtcE0wUFM3Q2doUVJhZlNQRmc3UHFUbFFiZV9ieXF6NkROUWd0bS05MXZfalAwRmpuTWZLMEVrUTRXWkpkTURBdE03aHZmSUZyQlBs0gFXQVVfeXFMTWJIQnA1MnFyOURBb0NkZEgwSUg4YXBPM2p2OExPVU1mODZhbk90a01UanVzR2ZnY3Vha0tCNDVmaEhmRWczZDhoQ09BcjJHaDZMcFpMNjRR?oc=5|
2026-07-26|뉴스/공식자료|[K-연애 예능의 경쟁력③] 배우보다 강한 ‘진짜 감정’... 일반인이 스타 된다 - 반론보도닷컴|K-연애 예능의 경쟁력③|예능,화제,경쟁,배우,연애,예능의,경쟁력,배우보다,강한,진짜,감정,일반인이,스타,된다,반론보도닷컴|[K-연애 예능의 경쟁력③] 배우보다 강한 ‘진짜 감정’... 일반인이 스타 된다 반론보도닷컴|https://news.google.com/rss/articles/CBMibEFVX3lxTFB5cVR6N1Z2R2h0WDBMNE5Ld2FmcmhnTEVmRFpvTWw2a1pScHdjOXZtaDRyb1REUUVPb3UwUUpfTVdZT0gxZ3Ytem9vTU1KTFQtUjJUUjdQaGYzMnpHdTRTYTh6cEpabE5JcExib9IBcEFVX3lxTFBUYkd1LURrZE9ZaEh3Y2ZIaUtWLTJpb3ZyendQeFp2SGNORXF2MzBIMXBrUDJNOEY0dlZjU05DY29rYl9zdmdrcXpDMXB2WldMcHRUSDNSOTZySUI5TEpid1I0NXEzbDRVVHJWSW1fOWo?oc=5|
2026-07-26|뉴스/공식자료|"'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 - 연예 | 기사 - 더팩트"|야구여왕2|예능,화제,야구여왕2,목요,최강자,등극,화제성,차트,점령,연예,기사,더팩트|"'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 - 연예 | 기사 더팩트"|https://news.google.com/rss/articles/CBMiXEFVX3lxTE5VNTZQVjZoY0JtcE0wUFM3Q2doUVJhZlNQRmc3UHFUbFFiZV9ieXF6NkROUWd0bS05MXZfalAwRmpuTWZLMEVrUTRXWkpkTURBdE03aHZmSUZyQlBs?oc=5|
2026-07-26|뉴스/공식자료|'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 - 네이트|야구여왕2|예능,화제,야구여왕2,목요,최강자,등극,화제성,차트,점령,네이트|'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 네이트|https://news.google.com/rss/articles/CBMiYEFVX3lxTE5VT3ZoY005Tk1kdzJiR19lZDJJWkJ3Z0dYcFZXVGFNZ05lcXpDRS14NW0zdVFsaTROVE5na05fQkdldmFJZW55MTdsS2hWUWJ6Q053aE1PQ2d0M184czhBZw?oc=5|
2026-07-26|뉴스/공식자료|'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 - v.daum.net|야구여왕2|예능,화제,야구여왕2,목요,최강자,등극,화제성,차트,점령,daum,net|'야구여왕2', 목요 예능 최강자 등극…화제성 차트 점령 v.daum.net|https://news.google.com/rss/articles/CBMiS0FVX3lxTFB6RGhXbFVwaVVwd0NyT1AyRlpoSXdxb0x1eFdWN0stdWhnQUdXNnFlY0VjZ3htejFXdUN3bE04RXZJaVRCUm9YdVZuUQ?oc=5|
2026-07-26|뉴스·공식자료|‘아파트’ 시청률 소폭 상승…5.2% 기록 - 톱스타뉴스|아파트|드라마,시청률,상승,아파트,소폭,기록,톱스타뉴스|‘아파트’ 시청률 소폭 상승…5.2% 기록 톱스타뉴스|https://news.google.com/rss/articles/CBMickFVX3lxTE9HbEQ2U0llUUJMUWpsbEE4VVhLQTZkN0JKZVhGa3hGcTNZNUJqblJxSHRrQV9uNXRzT19uZ1lJb2ttbDBYZVBmNjhNNmdERlkzVmtFOWc0bkptQkdFbzBXNGFrcFYtNEJzb3A0MFZLTUNTZw?oc=5|https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300-rw
2026-07-26|뉴스·공식자료|‘아파트’ 시청률 소폭 상승…5.2% 기록 - 톱스타뉴스|아파트|드라마,시청률,상승,아파트,소폭,기록,톱스타뉴스|‘아파트’ 시청률 소폭 상승…5.2% 기록 톱스타뉴스|https://www.topstarnews.net/news/articleView.html?idxno=16146339|https://cdn.topstarnews.net/news/photo/202607/16146339_1971293_4915_crop.jpeg
2026-07-25|극장/박스오피스|나홍진 ‘호프’, 312만 돌파…11일 연속 박스오피스 정상 [IS차트] - 일간스포츠|나홍진 ‘호프’, 312만 돌파…11일 연속 박스오피스|영화,박스오피스,영화진흥위원회,나홍진,호프,312만,돌파,11일,연속,정상|극장/박스오피스에서 '나홍진 ‘호프’, 312만 돌파…11일 연속 박스오피스 정상 [IS차트] - 일간스포츠' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiYkFVX3lxTFBUSFI5ZG03VUlkc2t4T05WaG9fSDh1UmFkdXAxbmVkc1NoNTIzUHV3S0tpa1A3dG9LNUdjRGlWWnpHQ0hqRzJ2OVFkc0NBeXZXUXdTRVBvMkxIa3NGTzg5Y2h3?oc=5|
2026-07-25|극장/박스오피스|최강 라인업 완성… 흥행 안 할 수가 없는 역대급 '개봉 예정 영화' - 위키트리|개봉 예정 영화|영화,라인업,흥행,개봉,최강,완성,수가,없는,역대급|극장/박스오피스에서 '최강 라인업 완성… 흥행 안 할 수가 없는 역대급 '개봉 예정 영화' - 위키트리' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiVkFVX3lxTE5aQ3RMZ3dtc29YMEZTTGNJWlR1ZmR0cW90WUMzT2xGZEdLY2IxeGlRLTlDYmhVTUZJSGRtX1YwcGVuMlpYV2lqSTlqMmR3VUhoMzNqdnB3?oc=5|
2026-07-25|극장/박스오피스|"""살인범을 납치했다"" 이정은→공효진 흥행 치트키 총출동...개봉 전부터 해외 반응 폭발한 韓 스릴러 영화 - v.daum.net"|살인범을 납치했다|영화,스릴러,흥행,개봉,살인범을,납치했다,이정은,공효진,치트키,총출동|"극장/박스오피스에서 '""살인범을 납치했다"" 이정은→공효진 흥행 치트키 총출동...개봉 전부터 해외 반응 폭발한 韓 스릴러 영화 - v.daum.net' 관련 이슈가 확인됨."|https://news.google.com/rss/articles/CBMiT0FVX3lxTE9LdnI1SkZTRFR6N19MMEZZYU1TTGxLVzdqY2xGdjB1VHVDSkMxMWtHT01RVXc2eVZieUkycmNMWTN0T1RsWFVNOURZeEJsR28?oc=5|
2026-07-25|극장/박스오피스|호불호 세다더니 미쳤다…10일 연속 1위, 벌써 관객수 '이만큼' 돌파한 영화 - 위키트리|이만큼|영화,박스오피스,흥행,호불호,세다더니,미쳤다,10일,연속,1위,벌써|극장/박스오피스에서 '호불호 세다더니 미쳤다…10일 연속 1위, 벌써 관객수 '이만큼' 돌파한 영화 - 위키트리' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiVkFVX3lxTE9qLTVWbF9YWFpDVGNvQi1SREo5OVlTS1kzRVF4RVRSNndKVXRYVlpWTS04MTNJTGZXeUhSWXdpUE45Z09va214cEdLU2hjdjU0cjUxZEhB?oc=5|
2026-07-25|극장/박스오피스|나홍진 감독​ 영화 ‘호프’, 개봉 11일째 3백만 관객 돌파…대한민국은 홒친자 열풍 - 비욘드포스트|나홍진 감독​ 영화 ‘호프’, 개봉 11일째 3백만 관|영화,감독,흥행,개봉,나홍진,호프,11일째,3백만|극장/박스오피스에서 '나홍진 감독​ 영화 ‘호프’, 개봉 11일째 3백만 관객 돌파…대한민국은 홒친자 열풍 - 비욘드포스트' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMifEFVX3lxTE5QelRaYWJTMHRYWHBTWlZsVW9DWk5tSHRJZkFsT2g2dXZER0ZnV05zcUpIci1ROVh2Qm1sU3hVTi00dk5DdEh2Qm5NOUF3VWctTHRQcDVGeVZqVXF5bUlTZEl3QTZ6NHZqZUYxLVhSNVd3LWVyYTBLNl9rUmI?oc=5|
2026-07-25|극장/박스오피스|‘호프’ 10일 연속 1위·연간 5위 [7월 24일 영화 박스오피스] - ER 이코노믹리뷰|‘호프’ 10일 연속 1위·연간 5위|영화,박스오피스,리뷰,영화진흥위원회,호프,10일,연속,1위,연간,5위,7월,24일|극장/박스오피스에서 '‘호프’ 10일 연속 1위·연간 5위 [7월 24일 영화 박스오피스] - ER 이코노믹리뷰' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMibEFVX3lxTE9fSHRlQmJYalNKVmEwSmpSRHdMbS0zMzlLbVgtSTRsWVFDNzR5WlNfX0ZhbC10TEYxQU56Q3g3SFNyVm0xc3gxM19acklrRkVqMk5PdE81OWVnRHFfVFZHNUtoUlFHdHdZMWFRZQ?oc=5|
2026-07-25|극장/박스오피스|2026년 여름 시즌 영화 흥행 55억 위안 돌파 - CGTN|2026년 여름 시즌 영화 흥행 55억 위안 돌파|영화,흥행,개봉,2026년,여름,시즌,55억,위안,돌파,CGTN|2026년 여름 시즌 영화 흥행 55억 위안 돌파 CGTN|https://news.google.com/rss/articles/CBMiY0FVX3lxTE82aXlZd1JfbUFyakppN09welBRRUwwWWFZT3QyU3Ywd3lrTVh0WE85ZV81RG8yYkY0SmJTYk9MNUIxeDRzZHpJYkd4TGlVNm5iem1pNk01bG12NG0yeDFoQlZGUQ?oc=5|
2026-07-25|OTT/랭킹|넷플릭스 또 일 내나…역대급 미친 캐스팅으로 난리 난 '한국 드라마' - 위키트리|한국 드라마|드라마,넷플릭스,한국,내나,역대급,미친,캐스팅으로,난리|OTT/랭킹에서 '넷플릭스 또 일 내나…역대급 미친 캐스팅으로 난리 난 '한국 드라마' - 위키트리' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiVkFVX3lxTE5WTHBBemw5YWFueHJoS0w1bngyUndpeXZ0VE04bE9LbEI1czNCam9HUWlTTmc0UWVLNUo3aHYzMnhvQ0RSM3FXVXduZmFnbHNnWDVFaXNB?oc=5|
2026-07-25|OTT/랭킹|'시청률 20% 찍은 화제작' 男배우, 현실은 카페 알바…카운터 지키는 근황 공개 [RE:스타] - 네이트|시청률 20% 찍은 화제작|OTT,시청률,공개,화제,배우,랭킹,화제작,20,찍은,현실은,카페|OTT/랭킹에서 ''시청률 20% 찍은 화제작' 男배우, 현실은 카페 알바…카운터 지키는 근황 공개 [RE:스타] - 네이트' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiU0FVX3lxTE1oNDBnTGk1d1NoellDMW5oblZxVUs1WTlJREE1T3BmYVlRTzI2UThsYk1QTERHYWVvUVd0a29sNnlITWczaUJmZFBwUExyd1RDdU5Z?oc=5|
2026-07-25|OTT/랭킹|[금주OTT신작] '군체', '72시간', 'MZ오피스' 등 공개 - 뉴스핌|금주OTT신작|OTT,신작,공개,금주OTT신작,군체,72시간,MZ오피스,뉴스핌|[금주OTT신작] '군체', '72시간', 'MZ오피스' 등 공개 뉴스핌|https://news.google.com/rss/articles/CBMiXEFVX3lxTE91ZmRiRkRZMWxBWi1WbzFfVUFpcVFlM2ZSVzlseVM3THVtc0Fac1pncDM4TmVYX3pmNjZGaHJXMU52ZEVfOFBReEpRdlEtT3M3QlZ5T1pXWFpuSGZG?oc=5|
2026-07-25|OTT/랭킹|소재부터 심상치 않네…넷플릭스가 작정하고 캐스팅한 '한국 드라마' - 위키트리|소재부터 심상치 않네|드라마,넷플릭스,소재부터,심상치,않네,넷플릭스가,작정하고,캐스팅한,위키트리|소재부터 심상치 않네…넷플릭스가 작정하고 캐스팅한 '한국 드라마' 위키트리|https://news.google.com/rss/articles/CBMiVkFVX3lxTE1lQVRSYlNFSlRCb0xDTDR0a2dmSUNqcF8zMzlpS3FNWXktdC1fN2R0UmgzNG1WOFlKYTZvU181RDlSRTk0cUNoYnJJSXREVlhiRko0Sld3?oc=5|
2026-07-25|OTT/랭킹|시즌2인데 미쳤다…첫방부터 글로벌 1위 오른 디즈니+ '한국 드라마' - 위키트리|시즌2인데 미쳤다|드라마,디즈니플러스,콘텐츠,시즌2인데,미쳤다,첫방부터,글로벌,1위,오른,디즈니,위키트리|시즌2인데 미쳤다…첫방부터 글로벌 1위 오른 디즈니+ '한국 드라마' 위키트리|https://news.google.com/rss/articles/CBMiVkFVX3lxTE40eFRkeklCbkVSNExtdGhxak44S3hVYnRILVozRV9jaVpoVVNVUHFhcWs4UFJPaDctMnI1MndiT2lfQ293TnRKcFRjTmN1X3A0dURtM2tn?oc=5|
2026-07-24|극장/박스오피스|"정부 의뢰 영화, 개봉 첫날 박스오피스에 ""뒤흔들어"". - Vietnam.vn"|뒤흔들어|영화,박스오피스,흥행,정부,의뢰,개봉,첫날,박스오피스에,뒤흔들어|"극장/박스오피스에서 '정부 의뢰 영화, 개봉 첫날 박스오피스에 ""뒤흔들어"". - Vietnam.vn' 관련 이슈가 확인됨."|https://news.google.com/rss/articles/CBMimAFBVV95cUxQWU1HSzVBOWROeUx2M05QdFg2TnBDWGQ5RGtxM3FCR0llQjJZd1l5UThmQVpENkRCTkNZcXJYTUp2NklTSFFlZDBzTGpGSlZRb2RvQThpRnB0WlY2M1dJa2laMXllanBaUExUTzB0MXNVckdrZGZGamFBZzhfcWJ3VmVZdTI2NjlNakVBUklHX2RuTGZRMmJvcw?oc=5|
2026-07-24|극장/박스오피스|9일 연속 1위 ‘호프’…누적 관객수 264만명 돌파 [7월 23일 영화 박스오피스] - ER 이코노믹리뷰|9일 연속 1위 ‘호프’…누적 관객수 264만명 돌파|영화,박스오피스,리뷰,영화진흥위원회,9일,연속,1위,호프,누적,관객수,264만명,돌파|극장/박스오피스에서 '9일 연속 1위 ‘호프’…누적 관객수 264만명 돌파 [7월 23일 영화 박스오피스] - ER 이코노믹리뷰' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMibEFVX3lxTE5aQllQU19laHJueHZhXzhSVmdZR24wcjEteWFjS1BoUmZNdkxrekZGVVYzMjZnaUJzSkxhZFJBUm9YZHBhelBGTm82SjhWclVuYUtEY2NaanhobmxDR0hySlBVbktacWNWbThfLQ?oc=5|
2026-07-24|뉴스/공식자료|ENA, 질적 성장 이룬 2026 상반기...드라마·예능 편성 전략 통했다 - 머니투데이 - 머니투데이|ENA, 질적 성장 이룬 2026 상반기...드라마·예|드라마,예능,시청률,상승,ENA,질적,성장,이룬,2026,상반기|뉴스/공식자료에서 'ENA, 질적 성장 이룬 2026 상반기...드라마·예능 편성 전략 통했다 - 머니투데이 - 머니투데이' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMieEFVX3lxTFBwOExEMG1ZYWFQNWE2dFFIaEtmNmVBY1BoejVZNEI1SXlvalp6QUctTEJ5SHFNWnZiZGdsa1JaazlXT0ZjTFVyUFF0cThJNEN3YmV2V2FUS003R01POVRNSGd2TTRjNVRxblo5Wld3YTVQNUNGbUVSSNIBeEFVX3lxTFBwOExEMG1ZYWFQNWE2dFFIaEtmNmVBY1BoejVZNEI1SXlvalp6QUctTEJ5SHFNWnZiZGdsa1JaazlXT0ZjTFVyUFF0cThJNEN3YmV2V2FUS003R01POVRNSGd2TTRjNVRxblo5Wld3YTVQNUNGbUVSSA?oc=5|
2026-07-24|OTT/랭킹|[OTT가이드] 넷플릭스에게 남은 '6발의 총알' - 서울파이낸스|6발의 총알|드라마,OTT,넷플릭스,한국,OTT가이드,넷플릭스에게,남은,6발의,총알,서울파이낸스,href|OTT/랭킹에서 '[OTT가이드] 넷플릭스에게 남은 '6발의 총알' - 서울파이낸스' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiakFVX3lxTFBHQW9qcW1VcHphZEYwU1JiX0N1SnZRWmFqdUFSWDVvdEtXR0RfckpsMDlIdElERC1yb0h0V2lNc2FUcks0WXhTU1pmd1NReDlOYUdoNFZuLUNVVkl2VS1sekRJR2FKQ1U1ZEE?oc=5|
2026-07-24|뉴스/공식자료|ENA, 질적 성장 이룬 2026 상반기...드라마·예능 편성 전략 통했다 - supple.kr|ENA, 질적 성장 이룬 2026 상반기...드라마·예|드라마,예능,시청률,상승,ENA,질적,성장,이룬,2026,상반기|뉴스/공식자료에서 'ENA, 질적 성장 이룬 2026 상반기...드라마·예능 편성 전략 통했다 - supple.kr' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiXEFVX3lxTFAyVlVBZ2F2Y2h2ZXBLbW9tUk96ZHBPb1c0SC1La3EyX0tFak1nd3RmdlRBM1gzSmNDX3RKTjdZUnlFX1pZM0l6UU9Sc3E1U0NxSlk4d0ZlSXViNGo0?oc=5|
2026-07-24|뉴스/공식자료|'윰세'부터 '죽관'까지…드라마 넘어 무대 찾는 웹툰 IP[Ce:포커스] - 네이트|윰세|드라마,원작,웹툰,윰세,부터,죽관,까지,넘어,무대|뉴스/공식자료에서 ''윰세'부터 '죽관'까지…드라마 넘어 무대 찾는 웹툰 IP[Ce:포커스] - 네이트' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMieEFVX3lxTE9nZl9QZFZFRHRYdmV5NllkTlVKdnpqdDlBN0FVZG1rVW1jT0RuOWt6eTVZc3BhZFN1RVRJRDZTVUFnVThhZHdMdDFlRmRzRkdrVy05RDJ1WDhIdlVjanRzOU1EZjNSTFU4V3hrWnFTR2xuVEhCa3JLVQ?oc=5|
2026-07-24|뉴스/공식자료|[#게임스테이션] 'LCK 레전드 매치 라인업'·'애니팡2' 최고콘텐츠​​​​​​​ 5억 플레이·원스토어 '원퀘스트' 출시·'패오엑'-'에픽세븐'-'테일즈위버' 업뎃 - 뉴스웍스|LCK 레전드 매치 라인업|공개,라인업,애니,콘텐츠,게임스테이션,LCK,레전드,매치,애니팡2,최고콘텐츠|뉴스/공식자료에서 '[#게임스테이션] 'LCK 레전드 매치 라인업'·'애니팡2' 최고콘텐츠​​​​​​​ 5억 플레이·원스토어 '원퀘스트' 출시·'패오엑'-'에픽세븐'-'테일즈위버' 업뎃 - 뉴스웍스' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMib0FVX3lxTE5mMWNOTHZ3aGZCT2k3aWVKNkVzd1Nrb012MnRxbVg4NnM4TjN6dGRoZzI1ZXpxTW15aTdlR1ZEY1lKX1NoRXR0RmRVUjFQNWY4a1lUZEFhMVlSN0F0M2tZOTR1UlZxTVhrRkZrdHdKd9IBc0FVX3lxTE55eE80Tnk5N3ZmMmVQOXBkeXFtTlR6cHFnZV9oZVVtXzlEeURGUW1UMmJUdmxTSDNJNGVQMlFtV3MtNTk4VTFaMFEzdnQ4RGhRbTBwaUVMR0Z6dmNvc3o4VFd2QVNyWURySE5LYlB6LTZzd1E?oc=5|
2026-07-24|뉴스/공식자료|ENA, 질적 성장 이룬 2026 상반기...드라마·예능 편성 전략 통했다 - 머니투데이 - 머니투데이|ENA, 질적 성장 이룬 2026 상반기...드라마·예|드라마,예능,시청률,상승,ENA,질적,성장,이룬,2026,상반기|뉴스/공식자료에서 'ENA, 질적 성장 이룬 2026 상반기...드라마·예능 편성 전략 통했다 - 머니투데이 - 머니투데이' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMic0FVX3lxTE1pckZvTGlHV3VDUWRzR0owVHdqYUFRWTN3MV9UZm9EUHR1VGd6Q3pOcmo2eDFUcVNKSUpjU0VwMGpiQ0lVR0JqZy1pY2tRaWN3bENrYkVqNTdiUkdwSGc1aVA0aXJMMlA4YTg5d0NBNE1yRWPSAXhBVV95cUxQcDhMRDBtWWFhUDVhNnRRSGhLZjZlQWNQaHo1WTRCNUl5b2paekFHLUxCeUhxTVp2YmRnbGtSWms5V09GY0xVclBRdHE4STRDd2JldldhVEtNN0dNTzlUTUhndk00YzVUcW5aOVpXd2E1UDVDRm1FUkg?oc=5|
2026-07-24|뉴스/공식자료|'김고은 드라마' 재탕인 줄 알았는데…원작 팬들이 더 열광 [김수영의 스테이지&] - hankyung.com|김고은 드라마|드라마,원작,웹툰,김고은,재탕인,알았는데,팬들이,열광|뉴스/공식자료에서 ''김고은 드라마' 재탕인 줄 알았는데…원작 팬들이 더 열광 [김수영의 스테이지&] - hankyung.com' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiWkFVX3lxTE56Q185SUMtNnJsY3g5SkYxSlVoNHB3VldsOUNMbU1Jelk5RTVILU5PYlJnSGtFd1ZmaThxVlRjd3NPWlBRck43SXFqUkE0ZzNvbGVwUWtrd29HUQ?oc=5|
2026-07-24|뉴스/공식자료|‘먼작귀’ 첫 장편영화 일본 24일 개봉…“극장판에서만 가능한 표현” - ER 이코노믹리뷰|극장판에서만 가능한 표현|영화,리뷰,애니,일본,애니메이션,극장판,먼작귀,장편영화,24일,개봉,극장판에서만,가능한|뉴스/공식자료에서 '‘먼작귀’ 첫 장편영화 일본 24일 개봉…“극장판에서만 가능한 표현” - ER 이코노믹리뷰' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMibEFVX3lxTE5SS2dGai12dHEyZ3pDNUpsVk9kUzl4eDlzZW9KQXdRZDI5X3Z3aThzYUxLZ2lzZ0lQOEVnRE1MUXpjaWdUMHE4dERsY0RFRmVzVzdSMXF4eXotbnFCME1NdmdIdU9lYUJldHBWRg?oc=5|
2026-07-24|OTT/랭킹|웨이브(Wavve) 오리지널 연애 리얼리티 ‘스탠바이미’ 24일(오늘) 10·11회 공개! - c1news.kr|웨이브(Wavve) 오리지널 연애 리얼리티 ‘스탠바이미|웨이브,공개,오리지널,Wavve,연애,리얼리티,스탠바이미,24일,오늘|OTT/랭킹에서 '웨이브(Wavve) 오리지널 연애 리얼리티 ‘스탠바이미’ 24일(오늘) 10·11회 공개! - c1news.kr' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiZkFVX3lxTE8yeFdEZy1EYU5oV2tuSDJnOXJnclBXYzdfd3RtdjdOem05c3lvVmd2UmZvSGVTcEllOUxobGlVS3hoblVTeGFxMnRxdkh0dks1S0RCNzBSelBsSjF1N1NGQjlGdFp6d9IBakFVX3lxTE4wZnFPaURIdjVTaWh1MFJpRWQtVktDZ2NwbUk4c3BKNEFwUFdTd0VuRUY4WW5rdDJ0OW1ZNDhSeHZmZ0FMdmxsbTdacmIwdi1HSEVDcjlLbTcteTZteFUxbmN4ZFlHOWRUV1E?oc=5|
2026-07-23|극장/박스오피스|‘호프’ 9일째 박스오피스 1위…264만↑ - 스포츠경향|‘호프’ 9일째 박스오피스 1위…264만↑|영화,박스오피스,영화진흥위원회,호프,9일째,1위,264만,스포츠경향,href,https|극장/박스오피스에서 '‘호프’ 9일째 박스오피스 1위…264만↑ - 스포츠경향' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiXkFVX3lxTFBVa2lfbGFYckktcXotVVl2OEFRTkVqajJpTkQySE1oVXdpZXpiMHdfNEVveWhCLUlJTW5WTWdsZkZITkJiT1ctMjVFcDY2ZldHRGxaOHE1U0wyRmREOXfSAWNBVV95cUxQek1kZHREY09vSkREdGN1RDQwcEFMeXYwMi0wZGtJZGt1NUtfNkRoczRKaDVHdmxLVGdkdUFDU3FaaUtCWm1hcHFQbjFiUThjM2txYjJYQzZza1pRRkVMYzhTY2s?oc=5|
2026-07-23|극장/박스오피스|‘호프’, 253만명 봤다…8일 연속 박스오피스 1위 - 쿠키뉴스|‘호프’, 253만명 봤다…8일 연속 박스오피스 1위|영화,박스오피스,영화진흥위원회,호프,253만명,봤다,8일,연속,1위,쿠키뉴스|극장/박스오피스에서 '‘호프’, 253만명 봤다…8일 연속 박스오피스 1위 - 쿠키뉴스' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiY0FVX3lxTFBmUXpmWk5FQ0ZfVHJmVDgxSFVJaGx5eGJkZ0tfbE9LUmJPMzA4TGlrVDBtUmktNGNvQTdGakF4bDBKeHhCNVp6YWlaY0dJQXQyRGJwZi1YTnA4ckltTEQwNklvZw?oc=5|
2026-07-23|뉴스/공식자료|시청률 2% 상승→동시간대 1위…OTT 씹어 먹으며 국내 넘어 해외까지 흥행 시작한 韓 드라마('오싹한 연애') - v.daum.net|오싹한 연애|드라마,OTT,시청률,흥행,상승,동시간대,1위,씹어,먹으며|뉴스/공식자료에서 '시청률 2% 상승→동시간대 1위…OTT 씹어 먹으며 국내 넘어 해외까지 흥행 시작한 韓 드라마('오싹한 연애') - v.daum.net' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMiRkFVX3lxTE9Od0RpajZSOW9jZWI2N1VRVGttWkxfa2JkWTBJVVg1S2Nlakk0eFRzT3JnRHMyU09KZlVWbnU0clVYZThJSlE?oc=5|
2026-07-23|뉴스/공식자료|시청률 2% 상승→동시간대 1위…OTT 씹어 먹으며 국내 넘어 해외까지 흥행 시작한 韓 드라마(‘오싹한 연애’) - mhnse.com|시청률 2% 상승→동시간대 1위…OTT 씹어 먹으며 국|드라마,OTT,시청률,흥행,상승,동시간대,1위,씹어,먹으며|뉴스/공식자료에서 '시청률 2% 상승→동시간대 1위…OTT 씹어 먹으며 국내 넘어 해외까지 흥행 시작한 韓 드라마(‘오싹한 연애’) - mhnse.com' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMixAFBVV95cUxNMWUxQ1ZlQU01U1RQZ1R3UXRvWkhVZXhybUJvZXoxa0g3X0U1T2hrNk5aNy1jcU1XSFg5NDJlZV9hdUZYdXdRcGQ2WG94YVoxejF1dTQ2b3M2T1M4US1rMjhsRUJYWmZMZDNxTGIwWmw1YWQyMjJQN0JoUWNfaHBLbVIyNk5uVEcxb0RhdV9RQ2l4ZzJ5MTdlZHRFYWF2Q0dWMnNHMUtRQkNGUmJGN0cybU5kOU0wd0VaU1N5N1h3WWUyYUlj0gHEAUFVX3lxTE0xZTFDVmVBTTVTVFBnVHdRdG9aSFVleHJtQm9lejFrSDdfRTVPaGs2Tlo3LWNxTVdIWDk0MmVlX2F1Rlh1d1FwZDZYb3hhWjF6MXV1NDZvczZPUzhRLWsyOGxFQlhaZkxkM3FMYjBabDVhZDIyMlA3QmhRY19ocEttUjI2Tm5URzFvRGF1X1FDaXhnMnkxN2VkdEVhYXZDR1Yyc0cxS1FCQ0ZSYkY3RzJtTmQ5TTB3RVpTU3k3WHdZZTJhSWM?oc=5|
2026-07-23|뉴스/공식자료|PARCO, 'GEEKS RULE 월드투어' 서울 상륙…체인소 맨·에반게리온 한정 티셔츠 공개 - 피플게이트|GEEKS RULE 월드투어|OTT,공개,애니,일본,애니메이션,극장판,PARCO,GEEKS,RULE,월드투어,서울,상륙,체인소|뉴스/공식자료에서 'PARCO, 'GEEKS RULE 월드투어' 서울 상륙…체인소 맨·에반게리온 한정 티셔츠 공개 - 피플게이트' 관련 이슈가 확인됨.|https://news.google.com/rss/articles/CBMib0FVX3lxTE0zNlJ4LVNoR2xqSHpBWkNESWZLbjJPYlkyU3dQVjhoTThxQTBFWkQxWERyRW1aTUF1ZFVFbzNmb1MzRDRWcXlmV0s0QnlJdHNXNG9oWTNWd3RzYmltaEZCZUtYeXctZzFiOEt1YWJVQQ?oc=5|
